# Basin gauge series. Daily mean stage, metres above station datum.
# Basin Hydrology Cell. Observed rows to 2026-08-22; forecast rows 2026-09-01 to 2026-12-31. No rows for 23 to 31 August 2026.
# EXERCISE NORTHWIND SHELF - TRAINING SYNTHETIC. All stations, assets and readings are invented.
station_id,station_name,date,gauge_m,basis,quality
SEL-04,Selwyn at Ferry Point reach,2022-08-07,2.50,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-08-08,2.65,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-08-09,2.60,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-08-10,2.44,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-08-11,2.64,observed,estimated
SEL-04,Selwyn at Ferry Point reach,2022-08-12,2.54,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-08-13,2.69,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-08-14,2.49,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-08-15,2.61,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-08-16,2.66,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-08-17,2.52,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-08-18,2.57,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-08-19,2.68,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-08-20,2.48,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-08-21,2.59,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-08-22,2.62,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-08-23,2.45,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-08-24,2.71,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-08-25,2.55,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-08-26,2.65,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-08-27,2.51,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-08-28,2.58,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-08-29,2.58,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-08-30,2.51,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-08-31,2.67,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-09-01,2.88,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-09-02,3.01,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-09-03,2.88,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-09-04,3.14,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-09-05,3.03,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-09-06,3.00,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-09-07,3.18,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-09-08,3.16,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-09-09,3.03,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-09-10,3.26,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-09-11,3.19,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-09-12,3.37,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-09-13,3.20,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-09-14,3.35,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-09-15,3.43,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-09-16,3.32,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-09-17,3.40,observed,estimated
SEL-04,Selwyn at Ferry Point reach,2022-09-18,3.54,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-09-19,3.37,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-09-20,3.51,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-09-21,3.57,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-09-22,3.43,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-09-23,3.72,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-09-24,3.59,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-09-25,3.72,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-09-26,3.61,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-09-27,3.71,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-09-28,3.74,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-09-29,3.70,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-09-30,3.89,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-10-01,3.38,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-10-02,3.48,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-10-03,3.32,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-10-04,3.55,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-10-05,3.41,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-10-06,3.35,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-10-07,3.50,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-10-08,3.45,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-10-09,3.29,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-10-10,3.49,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-10-11,3.39,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-10-12,3.54,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-10-13,3.34,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-10-14,3.46,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-10-15,3.51,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-10-16,3.37,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-10-17,3.42,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-10-18,3.53,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-10-19,3.33,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-10-20,3.44,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-10-21,3.47,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-10-22,3.30,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-10-23,3.56,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-10-24,3.40,observed,estimated
SEL-04,Selwyn at Ferry Point reach,2022-10-25,3.50,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-10-26,3.36,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-10-27,3.43,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-10-28,3.43,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-10-29,3.36,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-10-30,3.52,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-10-31,3.38,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-11-01,3.13,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-11-02,2.97,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-11-03,3.20,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-11-04,3.06,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-11-05,3.00,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-11-06,3.15,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-11-07,3.10,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-11-08,2.94,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-11-09,3.14,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-11-10,3.04,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-11-11,3.19,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-11-12,2.99,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-11-13,3.11,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-11-14,3.16,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-11-15,3.02,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-11-16,3.07,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-11-17,3.18,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-11-18,2.98,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-11-19,3.09,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-11-20,3.12,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-11-21,2.95,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-11-22,3.21,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-11-23,3.05,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-11-24,3.15,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-11-25,3.01,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-11-26,3.08,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-11-27,3.08,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-11-28,3.01,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-11-29,3.17,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-11-30,3.03,observed,estimated
SEL-04,Selwyn at Ferry Point reach,2022-12-01,2.73,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-12-02,2.57,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-12-03,2.80,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-12-04,2.66,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-12-05,2.60,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-12-06,2.75,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-12-07,2.70,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-12-08,2.54,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-12-09,2.74,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-12-10,2.64,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-12-11,2.79,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-12-12,2.59,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-12-13,2.71,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-12-14,2.76,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-12-15,2.62,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-12-16,2.67,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-12-17,2.78,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-12-18,2.58,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-12-19,2.69,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-12-20,2.72,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-12-21,2.55,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-12-22,2.81,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-12-23,2.65,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-12-24,2.75,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-12-25,2.61,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-12-26,2.68,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-12-27,2.68,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-12-28,2.61,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-12-29,2.77,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-12-30,2.63,observed,good
SEL-04,Selwyn at Ferry Point reach,2022-12-31,2.73,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-01-01,2.10,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-01-02,2.33,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-01-03,2.19,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-01-04,2.13,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-01-05,2.28,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-01-06,2.23,observed,estimated
SEL-04,Selwyn at Ferry Point reach,2023-01-07,2.07,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-01-08,2.27,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-01-09,2.17,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-01-10,2.32,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-01-11,2.12,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-01-12,2.24,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-01-13,2.29,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-01-14,2.15,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-01-15,2.20,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-01-16,2.31,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-01-17,2.11,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-01-18,2.22,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-01-19,2.25,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-01-20,2.08,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-01-21,2.34,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-01-22,2.18,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-01-23,2.28,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-01-24,2.14,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-01-25,2.21,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-01-26,2.21,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-01-27,2.14,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-01-28,2.30,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-01-29,2.16,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-01-30,2.26,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-01-31,2.10,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-02-01,2.28,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-02-02,2.14,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-02-03,2.08,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-02-04,2.23,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-02-05,2.18,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-02-06,2.02,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-02-07,2.22,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-02-08,2.12,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-02-09,2.27,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-02-10,2.07,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-02-11,2.19,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-02-12,2.24,observed,estimated
SEL-04,Selwyn at Ferry Point reach,2023-02-13,2.10,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-02-14,2.15,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-02-15,2.26,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-02-16,2.06,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-02-17,2.17,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-02-18,2.20,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-02-19,2.03,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-02-20,2.29,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-02-21,2.13,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-02-22,2.23,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-02-23,2.09,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-02-24,2.16,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-02-25,2.16,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-02-26,2.09,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-02-27,2.25,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-02-28,2.11,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-03-01,2.36,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-03-02,2.20,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-03-03,2.43,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-03-04,2.29,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-03-05,2.23,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-03-06,2.38,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-03-07,2.33,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-03-08,2.17,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-03-09,2.37,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-03-10,2.27,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-03-11,2.42,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-03-12,2.22,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-03-13,2.34,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-03-14,2.39,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-03-15,2.25,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-03-16,2.30,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-03-17,2.41,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-03-18,2.21,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-03-19,2.32,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-03-20,2.35,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-03-21,2.18,observed,estimated
SEL-04,Selwyn at Ferry Point reach,2023-03-22,2.44,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-03-23,2.28,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-03-24,2.38,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-03-25,2.24,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-03-26,2.31,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-03-27,2.31,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-03-28,2.24,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-03-29,2.40,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-03-30,2.26,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-03-31,2.36,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-04-01,2.35,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-04-02,2.58,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-04-03,2.44,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-04-04,2.38,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-04-05,2.53,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-04-06,2.48,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-04-07,2.32,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-04-08,2.52,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-04-09,2.42,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-04-10,2.57,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-04-11,2.37,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-04-12,2.49,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-04-13,2.54,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-04-14,2.40,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-04-15,2.45,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-04-16,2.56,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-04-17,2.36,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-04-18,2.47,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-04-19,2.50,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-04-20,2.33,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-04-21,2.59,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-04-22,2.43,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-04-23,2.53,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-04-24,2.39,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-04-25,2.46,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-04-26,2.46,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-04-27,2.39,observed,estimated
SEL-04,Selwyn at Ferry Point reach,2023-04-28,2.55,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-04-29,2.41,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-04-30,2.51,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-05-01,2.30,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-05-02,2.53,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-05-03,2.39,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-05-04,2.33,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-05-05,2.48,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-05-06,2.43,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-05-07,2.27,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-05-08,2.47,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-05-09,2.37,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-05-10,2.52,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-05-11,2.32,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-05-12,2.44,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-05-13,2.49,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-05-14,2.35,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-05-15,2.40,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-05-16,2.51,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-05-17,2.31,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-05-18,2.42,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-05-19,2.45,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-05-20,2.28,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-05-21,2.54,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-05-22,2.38,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-05-23,2.48,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-05-24,2.34,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-05-25,2.41,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-05-26,2.41,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-05-27,2.34,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-05-28,2.50,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-05-29,2.36,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-05-30,2.46,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-05-31,2.30,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-06-01,2.68,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-06-02,2.54,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-06-03,2.48,observed,estimated
SEL-04,Selwyn at Ferry Point reach,2023-06-04,2.63,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-06-05,2.58,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-06-06,2.42,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-06-07,2.62,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-06-08,2.52,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-06-09,2.67,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-06-10,2.47,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-06-11,2.59,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-06-12,2.64,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-06-13,2.50,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-06-14,2.55,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-06-15,2.66,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-06-16,2.46,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-06-17,2.57,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-06-18,2.60,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-06-19,2.43,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-06-20,2.69,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-06-21,2.53,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-06-22,2.63,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-06-23,2.49,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-06-24,2.56,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-06-25,2.56,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-06-26,2.49,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-06-27,2.65,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-06-28,2.51,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-06-29,2.61,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-06-30,2.45,observed,good
SEL-04,Selwyn at Ferry Point reach,2023-07-01,2.78,observed,good
